concept,vec_type,injection_layer,expected_category,coeff,num_trials,accuracy,correct_predictions,total_predictions,chance_level
Dust,last,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Dust,last,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Dust,last,5,Early,4.0,50,0.0,0,50,0.3333333333333333
Dust,last,5,Early,6.0,50,1.0,50,50,0.3333333333333333
Dust,last,5,Early,8.0,50,1.0,50,50,0.3333333333333333
Dust,last,5,Early,10.0,50,1.0,50,50,0.3333333333333333
Dust,last,8,Early,4.0,50,1.0,50,50,0.3333333333333333
Dust,last,8,Early,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,8,Early,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,8,Early,10.0,50,0.0,0,50,0.3333333333333333
Dust,last,11,Middle,4.0,50,1.0,50,50,0.3333333333333333
Dust,last,11,Middle,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,11,Middle,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,11,Middle,10.0,50,0.0,0,50,0.3333333333333333
Dust,last,14,Middle,4.0,50,0.0,0,50,0.3333333333333333
Dust,last,14,Middle,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,14,Middle,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,14,Middle,10.0,50,0.0,0,50,0.3333333333333333
Dust,last,17,Middle,4.0,50,1.0,50,50,0.3333333333333333
Dust,last,17,Middle,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,17,Middle,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,17,Middle,10.0,50,1.0,50,50,0.3333333333333333
Dust,last,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Dust,last,20,Middle,6.0,50,1.0,50,50,0.3333333333333333
Dust,last,20,Middle,8.0,50,1.0,50,50,0.3333333333333333
Dust,last,20,Middle,10.0,50,1.0,50,50,0.3333333333333333
Dust,last,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Dust,last,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,23,Late,10.0,50,0.0,0,50,0.3333333333333333
Dust,last,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Dust,last,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Dust,last,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Dust,last,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Dust,last,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Dust,last,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Dust,avg,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Dust,avg,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Dust,avg,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Dust,avg,5,Early,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,5,Early,6.0,50,1.0,50,50,0.3333333333333333
Dust,avg,5,Early,8.0,50,0.0,0,50,0.3333333333333333
Dust,avg,5,Early,10.0,50,1.0,50,50,0.3333333333333333
Dust,avg,8,Early,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,8,Early,6.0,50,1.0,50,50,0.3333333333333333
Dust,avg,8,Early,8.0,50,1.0,50,50,0.3333333333333333
Dust,avg,8,Early,10.0,50,0.0,0,50,0.3333333333333333
Dust,avg,11,Middle,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,11,Middle,6.0,50,0.0,0,50,0.3333333333333333
Dust,avg,11,Middle,8.0,50,0.0,0,50,0.3333333333333333
Dust,avg,11,Middle,10.0,50,0.0,0,50,0.3333333333333333
Dust,avg,14,Middle,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,14,Middle,6.0,50,0.0,0,50,0.3333333333333333
Dust,avg,14,Middle,8.0,50,0.0,0,50,0.3333333333333333
Dust,avg,14,Middle,10.0,50,0.0,0,50,0.3333333333333333
Dust,avg,17,Middle,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,17,Middle,6.0,50,0.0,0,50,0.3333333333333333
Dust,avg,17,Middle,8.0,50,0.0,0,50,0.3333333333333333
Dust,avg,17,Middle,10.0,50,0.0,0,50,0.3333333333333333
Dust,avg,20,Middle,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,20,Middle,6.0,50,0.0,0,50,0.3333333333333333
Dust,avg,20,Middle,8.0,50,0.0,0,50,0.3333333333333333
Dust,avg,20,Middle,10.0,50,0.0,0,50,0.3333333333333333
Dust,avg,23,Late,4.0,50,1.0,50,50,0.3333333333333333
Dust,avg,23,Late,6.0,50,1.0,50,50,0.3333333333333333
Dust,avg,23,Late,8.0,50,1.0,50,50,0.3333333333333333
Dust,avg,23,Late,10.0,50,1.0,50,50,0.3333333333333333
Dust,avg,26,Late,4.0,50,1.0,50,50,0.3333333333333333
Dust,avg,26,Late,6.0,50,1.0,50,50,0.3333333333333333
Dust,avg,26,Late,8.0,50,1.0,50,50,0.3333333333333333
Dust,avg,26,Late,10.0,50,1.0,50,50,0.3333333333333333
Dust,avg,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Dust,avg,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Dust,avg,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Dust,avg,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,5,Early,4.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,5,Early,6.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,5,Early,8.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,5,Early,10.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,8,Early,4.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,8,Early,6.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,8,Early,8.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,8,Early,10.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,11,Middle,4.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,11,Middle,6.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,11,Middle,8.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,11,Middle,10.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,14,Middle,4.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,14,Middle,6.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,14,Middle,8.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,14,Middle,10.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,17,Middle,4.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,17,Middle,6.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,17,Middle,8.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,17,Middle,10.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,20,Middle,6.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,20,Middle,8.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,20,Middle,10.0,50,1.0,50,50,0.3333333333333333
Illusions,avg,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,23,Late,10.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Illusions,avg,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Illusions,last,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Illusions,last,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,5,Early,4.0,50,0.0,0,50,0.3333333333333333
Illusions,last,5,Early,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,5,Early,8.0,50,1.0,50,50,0.3333333333333333
Illusions,last,5,Early,10.0,50,1.0,50,50,0.3333333333333333
Illusions,last,8,Early,4.0,50,1.0,50,50,0.3333333333333333
Illusions,last,8,Early,6.0,50,1.0,50,50,0.3333333333333333
Illusions,last,8,Early,8.0,50,1.0,50,50,0.3333333333333333
Illusions,last,8,Early,10.0,50,1.0,50,50,0.3333333333333333
Illusions,last,11,Middle,4.0,50,0.0,0,50,0.3333333333333333
Illusions,last,11,Middle,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,11,Middle,8.0,50,0.0,0,50,0.3333333333333333
Illusions,last,11,Middle,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,14,Middle,4.0,50,0.0,0,50,0.3333333333333333
Illusions,last,14,Middle,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,14,Middle,8.0,50,0.0,0,50,0.3333333333333333
Illusions,last,14,Middle,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,17,Middle,4.0,50,1.0,50,50,0.3333333333333333
Illusions,last,17,Middle,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,17,Middle,8.0,50,0.0,0,50,0.3333333333333333
Illusions,last,17,Middle,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Illusions,last,20,Middle,6.0,50,1.0,50,50,0.3333333333333333
Illusions,last,20,Middle,8.0,50,1.0,50,50,0.3333333333333333
Illusions,last,20,Middle,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Illusions,last,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Illusions,last,23,Late,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Illusions,last,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Illusions,last,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Illusions,last,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Illusions,last,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Illusions,last,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Illusions,last,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Origami,avg,2,Early,4.0,50,1.0,50,50,0.3333333333333333
Origami,avg,2,Early,6.0,50,1.0,50,50,0.3333333333333333
Origami,avg,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Origami,avg,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Origami,avg,5,Early,4.0,50,1.0,50,50,0.3333333333333333
Origami,avg,5,Early,6.0,50,1.0,50,50,0.3333333333333333
Origami,avg,5,Early,8.0,50,0.0,0,50,0.3333333333333333
Origami,avg,5,Early,10.0,50,0.0,0,50,0.3333333333333333
Origami,avg,8,Early,4.0,50,0.0,0,50,0.3333333333333333
Origami,avg,8,Early,6.0,50,1.0,50,50,0.3333333333333333
Origami,avg,8,Early,8.0,50,1.0,50,50,0.3333333333333333
Origami,avg,8,Early,10.0,50,0.0,0,50,0.3333333333333333
Origami,avg,11,Middle,4.0,50,1.0,50,50,0.3333333333333333
Origami,avg,11,Middle,6.0,50,1.0,50,50,0.3333333333333333
Origami,avg,11,Middle,8.0,50,1.0,50,50,0.3333333333333333
Origami,avg,11,Middle,10.0,50,1.0,50,50,0.3333333333333333
Origami,avg,14,Middle,4.0,50,1.0,50,50,0.3333333333333333
Origami,avg,14,Middle,6.0,50,1.0,50,50,0.3333333333333333
Origami,avg,14,Middle,8.0,50,1.0,50,50,0.3333333333333333
Origami,avg,14,Middle,10.0,50,1.0,50,50,0.3333333333333333
Origami,avg,17,Middle,4.0,50,1.0,50,50,0.3333333333333333
Origami,avg,17,Middle,6.0,50,1.0,50,50,0.3333333333333333
Origami,avg,17,Middle,8.0,50,1.0,50,50,0.3333333333333333
Origami,avg,17,Middle,10.0,50,1.0,50,50,0.3333333333333333
Origami,avg,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Origami,avg,20,Middle,6.0,50,1.0,50,50,0.3333333333333333
Origami,avg,20,Middle,8.0,50,1.0,50,50,0.3333333333333333
Origami,avg,20,Middle,10.0,50,1.0,50,50,0.3333333333333333
Origami,avg,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Origami,avg,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Origami,avg,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Origami,avg,23,Late,10.0,50,0.0,0,50,0.3333333333333333
Origami,avg,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Origami,avg,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Origami,avg,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Origami,avg,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Origami,avg,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Origami,avg,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Origami,avg,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Origami,avg,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Origami,last,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Origami,last,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Origami,last,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,5,Early,4.0,50,1.0,50,50,0.3333333333333333
Origami,last,5,Early,6.0,50,0.0,0,50,0.3333333333333333
Origami,last,5,Early,8.0,50,0.0,0,50,0.3333333333333333
Origami,last,5,Early,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,8,Early,4.0,50,0.0,0,50,0.3333333333333333
Origami,last,8,Early,6.0,50,1.0,50,50,0.3333333333333333
Origami,last,8,Early,8.0,50,1.0,50,50,0.3333333333333333
Origami,last,8,Early,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,11,Middle,4.0,50,0.0,0,50,0.3333333333333333
Origami,last,11,Middle,6.0,50,0.0,0,50,0.3333333333333333
Origami,last,11,Middle,8.0,50,0.0,0,50,0.3333333333333333
Origami,last,11,Middle,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,14,Middle,4.0,50,1.0,50,50,0.3333333333333333
Origami,last,14,Middle,6.0,50,1.0,50,50,0.3333333333333333
Origami,last,14,Middle,8.0,50,0.0,0,50,0.3333333333333333
Origami,last,14,Middle,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,17,Middle,4.0,50,1.0,50,50,0.3333333333333333
Origami,last,17,Middle,6.0,50,1.0,50,50,0.3333333333333333
Origami,last,17,Middle,8.0,50,1.0,50,50,0.3333333333333333
Origami,last,17,Middle,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Origami,last,20,Middle,6.0,50,1.0,50,50,0.3333333333333333
Origami,last,20,Middle,8.0,50,1.0,50,50,0.3333333333333333
Origami,last,20,Middle,10.0,50,1.0,50,50,0.3333333333333333
Origami,last,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Origami,last,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Origami,last,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Origami,last,23,Late,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Origami,last,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Origami,last,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Origami,last,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Origami,last,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Origami,last,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Origami,last,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Origami,last,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Satellites,last,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Satellites,last,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Satellites,last,2,Early,10.0,50,1.0,50,50,0.3333333333333333
Satellites,last,5,Early,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,5,Early,6.0,50,1.0,50,50,0.3333333333333333
Satellites,last,5,Early,8.0,50,1.0,50,50,0.3333333333333333
Satellites,last,5,Early,10.0,50,1.0,50,50,0.3333333333333333
Satellites,last,8,Early,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,8,Early,6.0,50,1.0,50,50,0.3333333333333333
Satellites,last,8,Early,8.0,50,1.0,50,50,0.3333333333333333
Satellites,last,8,Early,10.0,50,1.0,50,50,0.3333333333333333
Satellites,last,11,Middle,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,11,Middle,6.0,50,0.0,0,50,0.3333333333333333
Satellites,last,11,Middle,8.0,50,0.0,0,50,0.3333333333333333
Satellites,last,11,Middle,10.0,50,0.0,0,50,0.3333333333333333
Satellites,last,14,Middle,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,14,Middle,6.0,50,0.0,0,50,0.3333333333333333
Satellites,last,14,Middle,8.0,50,0.0,0,50,0.3333333333333333
Satellites,last,14,Middle,10.0,50,0.0,0,50,0.3333333333333333
Satellites,last,17,Middle,4.0,50,1.0,50,50,0.3333333333333333
Satellites,last,17,Middle,6.0,50,1.0,50,50,0.3333333333333333
Satellites,last,17,Middle,8.0,50,1.0,50,50,0.3333333333333333
Satellites,last,17,Middle,10.0,50,1.0,50,50,0.3333333333333333
Satellites,last,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Satellites,last,20,Middle,6.0,50,1.0,50,50,0.3333333333333333
Satellites,last,20,Middle,8.0,50,1.0,50,50,0.3333333333333333
Satellites,last,20,Middle,10.0,50,1.0,50,50,0.3333333333333333
Satellites,last,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Satellites,last,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Satellites,last,23,Late,10.0,50,1.0,50,50,0.3333333333333333
Satellites,last,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Satellites,last,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Satellites,last,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Satellites,last,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Satellites,last,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Satellites,last,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Satellites,last,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,5,Early,4.0,50,1.0,50,50,0.3333333333333333
Satellites,avg,5,Early,6.0,50,1.0,50,50,0.3333333333333333
Satellites,avg,5,Early,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,5,Early,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,8,Early,4.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,8,Early,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,8,Early,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,8,Early,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,11,Middle,4.0,50,1.0,50,50,0.3333333333333333
Satellites,avg,11,Middle,6.0,50,1.0,50,50,0.3333333333333333
Satellites,avg,11,Middle,8.0,50,1.0,50,50,0.3333333333333333
Satellites,avg,11,Middle,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,14,Middle,4.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,14,Middle,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,14,Middle,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,14,Middle,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,17,Middle,4.0,50,1.0,50,50,0.3333333333333333
Satellites,avg,17,Middle,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,17,Middle,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,17,Middle,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Satellites,avg,20,Middle,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,20,Middle,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,20,Middle,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,23,Late,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Satellites,avg,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,2,Early,6.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,2,Early,8.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,2,Early,10.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,5,Early,4.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,5,Early,6.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,5,Early,8.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,5,Early,10.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,8,Early,4.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,8,Early,6.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,8,Early,8.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,8,Early,10.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,11,Middle,4.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,11,Middle,6.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,11,Middle,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,11,Middle,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,14,Middle,4.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,14,Middle,6.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,14,Middle,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,14,Middle,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,17,Middle,4.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,17,Middle,6.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,17,Middle,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,17,Middle,10.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,20,Middle,4.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,20,Middle,6.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,20,Middle,8.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,20,Middle,10.0,50,1.0,50,50,0.3333333333333333
Trumpets,avg,23,Late,4.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,23,Late,6.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,23,Late,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,23,Late,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,26,Late,4.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,26,Late,6.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,26,Late,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,26,Late,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,29,Late,4.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,29,Late,6.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,29,Late,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,avg,29,Late,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,last,2,Early,4.0,50,0.0,0,50,0.3333333333333333
Trumpets,last,2,Early,6.0,50,0.0,0,50,0.3333333333333333
Trumpets,last,2,Early,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,last,2,Early,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,last,5,Early,4.0,50,1.0,50,50,0.3333333333333333
Trumpets,last,5,Early,6.0,50,1.0,50,50,0.3333333333333333
Trumpets,last,5,Early,8.0,50,0.0,0,50,0.3333333333333333
Trumpets,last,5,Early,10.0,50,0.0,0,50,0.3333333333333333
Trumpets,last,8,Early,4.0,50,1.0,50,50,0.3333333333333333
